ticker,pdf,date,type,source,url,title,date_name,,,,,,,,,,,,,,,,,,,
TSLA,yes,10/23/2024,News,Bloomberg,https://www.bloomberg.com/news/articles/2024-10-23/tesla-earnings-to-show-ev-maker-falling-further-behind-big-tech,Tesla (TSLA) Earnings to Show EV Maker Falling Further Behind Big Tech - Bloomberg,2024-10-23_TSLA_News_Tesla (TSLA) Earnings to Show EV Maker Falling Further Behind Big Tech - Bloomberg,,,,,,,,,,,,,,,,,,,
TSLA,yes,10/23/2024,News,Bloomberg,https://www.bloomberg.com/news/articles/2024-10-23/five-takeaways-from-tesla-s-third-quarter-earnings-report,Five Takeaways From Tesla’s Third-Quarter Earnings Report - Bloomberg,2024-10-23_TSLA_News_Five Takeaways From Tesla’s Third-Quarter Earnings Report - Bloomberg,,,,,,,,,,,,,,,,,,,
TSLA,yes,11/8/2024,News,Bloomberg,https://www.bloomberg.com/news/articles/2024-11-08/tesla-starts-offering-cybertruck-leases-starting-at-999-a-month,Tesla (TSLA) Starts Offering Cybertruck Leases Starting at $999 a Month - Bloomberg,2024-11-08_TSLA_News_Tesla (TSLA) Starts Offering Cybertruck Leases Starting at $999 a Month - Bloomberg,,,,,,,,,,,,,,,,,,,
TSLA,,10/2/2024,Company presentation,Tesla,https://digitalassets.tesla.com/tesla-contents/image/upload/IR/TSLA-Q3-2024-Update.pdf,TSLA 2024 Q3 Quarterly Update Deck,2024-10-02_TSLA_Company presentation_TSLA 2024 Q3 Quarterly Update Deck,,,,,,,,,,,,,,,,,,,
TSLA,,10/2/2024,Press release,Tesla,https://ir.tesla.com/press-release/tesla-third-quarter-2024-production-deliveries-and-deployments,"Tesla Third Quarter 2024 Production, Deliveries & Deployments","2024-10-02_TSLA_Press release_Tesla Third Quarter 2024 Production, Deliveries & Deployments",,,,,,,,,,,,,,,,,,,
TSLA,yes,6/3/2024,Company presentation,Tesla,https://digitalassets.tesla.com/tesla-contents/image/upload/2024-annual-shareholder-meeting-keynote.pdf,2024-annual-shareholder-meeting-keynote,2024-06-03_TSLA_Company presentation_2024-annual-shareholder-meeting-keynote,,,,,,,,,,,,,,,,,,,
TSLA,yes,5/23/2024,Company presentation,Tesla,https://www.tesla.com/ns_videos/2023-tesla-impact-report.pdf,2023-tesla-impact-report,2024-05-23_TSLA_Company presentation_2023-tesla-impact-report,,,,,,,,,,,,,,,,,,,
TSLA,yes,3/1/2023,Company presentation,Tesla,https://digitalassets.tesla.com/tesla-contents/image/upload/IR/Investor-Day-2023-Keynote,Investor-Day-2023-Keynote,2023-03-01_TSLA_Company presentation_Investor-Day-2023-Keynote,,,,,,,,,,,,,,,,,,,
META,yes,10/30/2024,Press release,Meta,https://s21.q4cdn.com/399680738/files/doc_news/Meta-Reports-Third-Quarter-2024-Results-2024.pdf,Meta Reports Third Quarter 2024 Results,2024-10-30_META_Press release_Meta Reports Third Quarter 2024 Results,,,,,,,,,,,,,,,,,,,
META,yes,9/25/2024,Press release,Meta,https://s21.q4cdn.com/399680738/files/doc_news/Meta-Announces-Quarterly-Cash-Dividend-e445895c4-2024.pdf,Meta Announces Quarterly Cash Dividend,2024-09-25_META_Press release_Meta Announces Quarterly Cash Dividend,,,,,,,,,,,,,,,,,,,
META,yes,10/30/2024,Press release,Meta,https://s21.q4cdn.com/399680738/files/doc_financials/2024/q3/Meta-09-30-2024-Exhibit-99-1_FINAL.pdf,Meta Reports Third Quarter 2024 Results 10-30-24,2024-10-30_META_Press release_Meta Reports Third Quarter 2024 Results 10-30-24,,,,,,,,,,,,,,,,,,,
META,yes,10/30/2024,Press release,Meta,https://s21.q4cdn.com/399680738/files/doc_financials/2024/q3/Earnings-Presentation-Q3-2024.pdf,Meta Earnings-Presentation-Q3-2024.pdf,2024-10-30_META_Press release_Meta Earnings-Presentation-Q3-2024.pdf,,,,,,,,,,,,,,,,,,,
META,yes,10/30/2024,Press release,Meta,https://s21.q4cdn.com/399680738/files/doc_financials/2024/q3/META-Q3-2024-Earnings-Call-Transcript.pdf,"Meta Third Quarter 2024 Results Conference Call October 30th, 2024","2024-10-30_META_Press release_Meta Third Quarter 2024 Results Conference Call October 30th, 2024",,,,,,,,,,,,,,,,,,,
META,yes,10/30/2024,Press release,Meta,https://s21.q4cdn.com/399680738/files/doc_financials/2024/q3/META-Q3-2024-Follow-Up-Call-Transcript.pdf,"Meta Third Quarter 2024 Results Conference follow up Call October 30th, 2024","2024-10-30_META_Press release_Meta Third Quarter 2024 Results Conference follow up Call October 30th, 2024",,,,,,,,,,,,,,,,,,,
META,yes,2/1/2024,Press release,Meta,https://s21.q4cdn.com/399680738/files/doc_news/Meta-Reports-Fourth-Quarter-and-Full-Year-2023-Results-Initiates-Quarterly-Dividend-2024.pdf,Meta Reports Fourth Quarter and Full Year 2023 Results; Initiates Quarterly Dividend,2024-02-01_META_Press release_Meta Reports Fourth Quarter and Full Year 2023 Results; Initiates Quarterly Dividend,,,,,,,,,,,,,,,,,,,
META,yes,11/7/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-08/zuckerberg-avoids-personal-liability-in-meta-addiction-suits,Zuckerberg Avoids Personal Liability in Meta Addiction Suits,2024-11-07_META_News_Zuckerberg Avoids Personal Liability in Meta Addiction Suits,,,,,,,,,,,,,,,,,,,
META,yes,10/30/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-10-30/meta-sales-narrowly-beat-on-ai-boosting-advertising-revenue,Meta Sales Narrowly Beat on AI Boosting Advertising Revenue - Bloomberg,2024-10-30_META_News_Meta Sales Narrowly Beat on AI Boosting Advertising Revenue - Bloomberg,,,,,,,,,,,,,,,,,,,
META,yes,11/12/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-12/meta-pushes-back-against-ftc-effort-to-toughen-privacy-order,Meta Pushes Back Against FTC Effort to Toughen Privacy Order - Bloomberg,2024-11-12_META_News_Meta Pushes Back Against FTC Effort to Toughen Privacy Order - Bloomberg,,,,,,,,,,,,,,,,,,,
META,yes,11/12/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-12/meta-unveils-less-targeted-ads-to-allay-eu-regulators-concerns,Meta Unveils Less-Tailored Ads to Allay EU’s Worries - Bloomberg,2024-11-12_META_News_Meta Unveils Less-Tailored Ads to Allay EU’s Worries - Bloomberg,,,,,,,,,,,,,,,,,,,
META,yes,11/13/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-13/meta-wins-limits-to-ftc-antitrust-suit-over-instagram-whatsapp,Meta Must Face Trial After Judge Pares Some FTC Claims,2024-11-13_META_News_Meta Must Face Trial After Judge Pares Some FTC Claims,,,,,,,,,,,,,,,,,,,
META,yes,10/29/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-10-29/stock-market-today-dow-s-p-live-updates,"Stock Market Today_ Dow, S&P Live Updates for October 30 - Bloomberg","2024-10-29_META_News_Stock Market Today_ Dow, S&P Live Updates for October 30 - Bloomberg",,,,,,,,,,,,,,,,,,,
META,yes,10/30/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-10-30/microsoft-meta-to-feel-ai-scrutiny-as-investors-wait-for-payoff,"Microsoft (MSFT), Meta Results to Feel AI Scrutiny as Investors Wait for Payoff - Bloomberg","2024-10-30_META_News_Microsoft (MSFT), Meta Results to Feel AI Scrutiny as Investors Wait for Payoff - Bloomberg",,,,,,,,,,,,,,,,,,,
META,yes,11/15/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-15/meta-to-appeal-orders-letting-schools-states-sue-over-addiction,"Meta to Appeal Orders Letting Schools, States Sue Over Addiction - Bloomberg","2024-11-15_META_News_Meta to Appeal Orders Letting Schools, States Sue Over Addiction - Bloomberg",,,,,,,,,,,,,,,,,,,
META,yes,10/28/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-10-28/meta-developing-its-own-ai-search-engine-the-information-says,"Meta Developing Its Own AI Search Engine, The Information Says - Bloomberg","2024-10-28_META_News_Meta Developing Its Own AI Search Engine, The Information Says - Bloomberg",,,,,,,,,,,,,,,,,,,
META,yes,11/14/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-14/meta-fined-798-million-by-eu-over-abusing-classified-ads-dominance,Meta Fined €798 Million by EU Over Classified Ads Dominance - Bloomberg,2024-11-14_META_News_Meta Fined €798 Million by EU Over Classified Ads Dominance - Bloomberg,,,,,,,,,,,,,,,,,,,
META,yes,11/25/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-25/ftc-meta-face-april-14-trial-over-suit-to-break-up-company,"FTC, Meta Face April 14 Trial Over Suit to Break Up Company - Bloomberg","2024-11-25_META_News_FTC, Meta Face April 14 Trial Over Suit to Break Up Company - Bloomberg",,,,,,,,,,,,,,,,,,,
META,yes,11/22/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-22/facebook-appeal-over-shareholder-suit-dropped-by-supreme-court,Supreme Court Drops Facebook Appeal on Suit Over Cambridge Analytica - Bloomberg,2024-11-22_META_News_Supreme Court Drops Facebook Appeal on Suit Over Cambridge Analytica - Bloomberg,,,,,,,,,,,,,,,,,,,
META,yes,11/1/2024,News,Meta,https://www.bloomberg.com/news/articles/2024-11-01/meta-loses-bid-to-appeal-uk-class-action-over-user-data,Meta Loses Bid to Appeal UK Class Action Over User Data - Bloomberg,2024-11-01_META_News_Meta Loses Bid to Appeal UK Class Action Over User Data - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,10/31/2024,Press release,Amazon,https://s2.q4cdn.com/299287126/files/doc_financials/2024/q3/AMZN-Q3-2024-Earnings-Release.pdf,AMZN-Q3-2024-Earnings-Release.pdf,2024-10-31_AMZN_Press release_AMZN-Q3-2024-Earnings-Release.pdf,,,,,,,,,,,,,,,,,,,
AMZN,yes,10/31/2024,Press release,Amazon,https://s2.q4cdn.com/299287126/files/doc_financials/2024/q3/Webslides_Q324_Final.pdf,AMZN Webslides_Q324_Final.pdf,2024-10-31_AMZN_Press release_AMZN Webslides_Q324_Final.pdf,,,,,,,,,,,,,,,,,,,
AMZN,yes,2/1/2024,annual report,Amazon,https://s2.q4cdn.com/299287126/files/doc_financials/2024/ar/Amazon-com-Inc-2023-Annual-Report.pdf,Amazon-com-Inc-2023-Annual-Report.pdf,2024-02-01_AMZN_annual report_Amazon-com-Inc-2023-Annual-Report.pdf,,,,,,,,,,,,,,,,,,,
AMZN,yes,5/22/2024,Press release,Amazon,https://s2.q4cdn.com/299287126/files/doc_financials/2024/ar/Amazon-com-Inc-2024-Proxy-Statement.pdf,Amazon-com-Inc-2024-Proxy-Statement,2024-05-22_AMZN_Press release_Amazon-com-Inc-2024-Proxy-Statement,,,,,,,,,,,,,,,,,,,
AMZN,yes,2/1/2024,Press release,Amazon,https://s2.q4cdn.com/299287126/files/doc_financials/2024/ar/Amazon-com-Inc-2023-Shareholder-Letter.pdf,Amazon-com-Inc-2023-Shareholder-Letter.pdf,2024-02-01_AMZN_Press release_Amazon-com-Inc-2023-Shareholder-Letter.pdf,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/1/2024,Press release,Amazon,https://ir.aboutamazon.com/news-release/news-release-details/2024/Amazon.com-Announces-Third-Quarter-Results/,Amazon.com Announces Third Quarter Results,2024-11-01_AMZN_Press release_Amazon.com Announces Third Quarter Results,,,,,,,,,,,,,,,,,,,
AMZN,yes,10/26/2024,News,Amazon,https://www.bloomberg.com/opinion/articles/2024-11-26/the-magnificent-7-don-t-have-magnificent-growth-prospects,the-magnificent-7-don-t-have-magnificent-growth-prospects,2024-10-26_AMZN_News_the-magnificent-7-don-t-have-magnificent-growth-prospects,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/22/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-22/amazon-investing-an-additional-4-billion-in-ai-firm-anthropic,Amazon (AMZN) Boosts Stake in OpenAI Rival Anthropic - Bloomberg,2024-11-22_AMZN_News_Amazon (AMZN) Boosts Stake in OpenAI Rival Anthropic - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/4/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-05/amazon-still-backs-talen-nuclear-deal-after-regulator-rejection,Amazon (AMZN) Still Backs Talen Nuclear Deal After Regulator Rejection - Bloomberg,2024-11-04_AMZN_News_Amazon (AMZN) Still Backs Talen Nuclear Deal After Regulator Rejection - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/13/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-13/amazon-labor-ruling-outlaws-mandatory-anti-union-meetings,Amazon Labor Ruling Outlaws Mandatory Anti-Union Meetings - Bloomberg,2024-11-13_AMZN_News_Amazon Labor Ruling Outlaws Mandatory Anti-Union Meetings - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/13/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-13/amazon-aims-at-temu-with-low-priced-storefront-called-haul,Amazon Launches Haul to Compete With Temu Low Prices - Bloomberg,2024-11-13_AMZN_News_Amazon Launches Haul to Compete With Temu Low Prices - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,10/31/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-10-31/apple-amazon-take-spotlight-in-mixed-week-for-big-tech-earnings,"Apple (AAPL), Amazon (AMZN) Take Spotlight in Mixed Week for Big Tech Earnings - Bloomberg","2024-10-31_AMZN_News_Apple (AAPL), Amazon (AMZN) Take Spotlight in Mixed Week for Big Tech Earnings - Bloomberg",,,,,,,,,,,,,,,,,,,
AMZN,yes,11/6/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-06/amazon-hits-record-after-strong-results-accelerate-year-s-rally,Amazon Shares (AMZN) Hit Record After Strong Results Accelerate Rally - Bloomberg,2024-11-06_AMZN_News_Amazon Shares (AMZN) Hit Record After Strong Results Accelerate Rally - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,10/31/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-10-31/amazon-projects-strong-sales-profit-for-holiday-shopping-season,"Amazon (AMZN) Shares Rise on Strong Sales, Profit for Holiday Shopping Season - Bloomberg","2024-10-31_AMZN_News_Amazon (AMZN) Shares Rise on Strong Sales, Profit for Holiday Shopping Season - Bloomberg",,,,,,,,,,,,,,,,,,,
AMZN,yes,11/4/2024,News,Amazon,https://www.bloomberg.com/opinion/articles/2024-11-04/amazon-s-nuclear-deal-stalled-but-its-ai-power-demand-won-t,Amazon’s Nuclear Deal Stalled — But Its AI Power Demand Won’t - Bloomberg,2024-11-04_AMZN_News_Amazon’s Nuclear Deal Stalled — But Its AI Power Demand Won’t - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/14/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-14/amazon-questioned-by-congress-over-growing-tiktok-relationship,Amazon Questioned by Congress Over Growing TikTok Relationship - Bloomberg,2024-11-14_AMZN_News_Amazon Questioned by Congress Over Growing TikTok Relationship - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/1/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-01/uk-to-hike-taxes-on-amazon-online-giants-to-help-high-street,"UK to Hike Taxes on Amazon, Online Giants to Help High Street - Bloomberg","2024-11-01_AMZN_News_UK to Hike Taxes on Amazon, Online Giants to Help High Street - Bloomberg",,,,,,,,,,,,,,,,,,,
AMZN,yes,11/13/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-13/amazon-makes-it-harder-for-disabled-employees-to-work-from-home,Amazon Makes It Harder for Disabled Employees to Work From Home - Bloomberg,2024-11-13_AMZN_News_Amazon Makes It Harder for Disabled Employees to Work From Home - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/22/2024,News,Amazon,https://www.bloomberg.com/news/articles/2024-11-22/chiefs-raiders-game-is-amazon-s-play-to-keep-you-on-prime,Chiefs-Raiders Game Is Amazon’s Play to Keep You on Prime - Bloomberg,2024-11-22_AMZN_News_Chiefs-Raiders Game Is Amazon’s Play to Keep You on Prime - Bloomberg,,,,,,,,,,,,,,,,,,,
AMZN,yes,11/26/2024,News,Amazon,https://www.investors.com/news/technology/amazon-stock-amazon-black-friday-sales-ecommerce/,Amazon Stock Rises. Why The Tech Giant Could Have A Black Friday Advantage. _ Investor's Business Daily,2024-11-26_AMZN_News_Amazon Stock Rises. Why The Tech Giant Could Have A Black Friday Advantage. _ Investor's Business Daily,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
